CycPeptMPDB_ID,Source,SMILES,Original_Name_in_Source_Literature,Structurally_Unique_ID,PAMPA,Monomer_Length,Monomer_Length_in_Main_Chain,Molecule_Shape,Water_avgRMSD_All,Water_avgRMSD_BackBone,Desolvation_Free_Energy,Water_3D_SASA,Water_3D_NPSA,Water_3D_PSA,Hexane_avgRMSD_All,Hexane_avgRMSD_BackBone,Hexane_3D_SASA,Hexane_3D_NPSA,Hexane_3D_PSA,Water_RepFrame,Hexane_RepFrame
4172,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,hepta_595,4172,-5.31,7,7,Circle,0.149274,0.03667,-30.6548,9.753,8.789,0.964,0.128401,0.0435001,9.33,8.333,0.997,52,86
4171,2020_Townsend,CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,hepta_594,4171,-5.63,7,7,Circle,0.179488,0.0543903,-42.8145,9.861,8.736,1.125,0.186128,0.0674376,9.013,7.968,1.045,93,21
4170,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,hepta_593,4170,-5.58,7,7,Circle,0.182228,0.0639101,-24.6967,9.515,8.426,1.089,0.163617,0.0566582,9.359,8.269,1.09,97,57
4169,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,hepta_592,4169,-5.29,7,7,Circle,0.16135,0.0387122,-34.5715,9.424,8.313,1.111,0.182908,0.0738167,9.414,8.231,1.183,32,29
4168,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hepta_591,4168,-6.11,7,7,Circle,0.191541,0.0660124,-44.0111,9.534,8.31,1.224,0.139967,0.0523222,8.934,7.751,1.183,42,14
4167,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,hepta_590,4167,-5.3,7,7,Circle,0.166731,0.048066,-23.9973,9.029,7.788,1.241,0.165595,0.0525409,9.002,8.083,0.919,50,74
4166,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N1C,hepta_589,4166,-5.42,7,7,Circle,0.171924,0.0410196,-25.4885,9.505,8.377,1.128,0.147878,0.0382161,9.515,8.41,1.105,89,72
4165,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,hepta_588,4165,-5.57,7,7,Circle,0.191747,0.061162,-28.6018,9.212,8.162,1.05,0.140515,0.0417435,9.399,8.361,1.038,53,67
4164,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,hepta_587,4164,-5.42,7,7,Circle,0.152143,0.0518023,-24.9946,9.322,8.434,0.888,0.156327,0.0397726,9.251,8.264,0.987,24,75
4163,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,hepta_586,4163,-5.92,7,7,Circle,0.145139,0.0432435,-23.7695,8.835,7.514,1.321,0.177391,0.0633702,9.18,8.159,1.021,83,100
4162,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_585,4162,-5.55,7,7,Circle,0.129002,0.038786,-22.5992,9.014,7.956,1.058,0.170179,0.0683718,9.181,8.163,1.018,55,14
4161,2020_Townsend,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,hepta_584,4161,-5.66,7,7,Circle,0.125532,0.0390618,-29.2863,9.324,8.069,1.255,0.180352,0.0638184,9.174,8.129,1.045,45,25
4160,2020_Townsend,CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,hepta_583,4160,-5.75,7,7,Circle,0.150284,0.0523616,-28.3749,9.799,8.416,1.383,0.130407,0.0410557,8.99,7.856,1.134,6,48
4159,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,hepta_582,4159,-5.79,7,7,Circle,0.138903,0.0422036,-23.523,8.774,7.478,1.296,0.158906,0.0593444,9.361,8.077,1.284,60,50
4158,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,hepta_581,4158,-5.4,7,7,Circle,0.150368,0.0573387,-34.2752,9.421,8.26,1.161,0.123627,0.035629,8.638,7.745,0.893,5,41
4157,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,hepta_580,4157,-5.71,7,7,Circle,0.163327,0.0420114,-37.8531,9.404,8.116,1.288,0.16355,0.0637807,9.458,8.33,1.128,28,23
4156,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_579,4156,-5.95,7,7,Circle,0.153815,0.0502516,-22.949,9.025,7.947,1.078,0.138613,0.0506738,8.782,7.786,0.996,27,19
4155,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_578,4155,-6.04,7,7,Circle,0.198236,0.100079,-31.7572,9.203,8.109,1.094,0.206607,0.0976564,8.874,7.945,0.929,12,3
4154,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,hepta_577,4154,-5.27,7,7,Circle,0.134878,0.0490873,-23.2852,9.15,8.185,0.965,0.136182,0.0401034,9.242,8.269,0.973,35,88
4153,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,hepta_576,4153,-10.0,7,7,Circle,0.236665,0.100933,-40.1629,9.596,8.447,1.149,0.175342,0.0764451,9.129,8.109,1.02,3,56
4152,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hepta_575,4152,-5.37,7,7,Circle,0.162427,0.0451522,-30.2456,9.567,8.305,1.262,0.14725,0.0420683,9.532,8.299,1.233,31,57
4151,2020_Townsend,CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hepta_574,4151,-5.17,7,7,Circle,0.158621,0.0485073,-32.5199,9.649,8.569,1.08,0.13646,0.0559904,8.998,8.148,0.85,36,23
4150,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,hepta_573,4150,-5.57,7,7,Circle,0.131097,0.049694,-23.2975,9.171,8.082,1.089,0.145243,0.044349,9.353,8.125,1.228,26,47
4149,2020_Townsend,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N1C,hepta_572,4149,-10.0,7,7,Circle,0.214769,0.0867002,-31.0173,9.126,7.94,1.186,0.204985,0.0954771,9.382,8.177,1.205,89,98
4148,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_571,4148,-10.0,7,7,Circle,0.166607,0.0553433,-30.3265,9.317,7.904,1.413,0.122062,0.0363779,9.181,8.147,1.034,73,37
4147,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,hepta_570,4147,-5.17,7,7,Circle,0.132224,0.0520514,-24.0593,9.066,7.7,1.366,0.141726,0.0353038,8.999,7.824,1.175,11,51
4146,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hepta_569,4146,-5.18,7,7,Circle,0.148429,0.0404063,-20.6073,9.384,8.306,1.078,0.141647,0.0451952,9.464,8.378,1.086,31,21
4145,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,hepta_568,4145,-5.16,7,7,Circle,0.117632,0.0403465,-40.3837,8.798,7.629,1.169,0.130966,0.0351408,8.791,7.919,0.872,62,71
4144,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hepta_567,4144,-5.18,7,7,Circle,0.156527,0.0486795,-28.4848,9.279,8.161,1.118,0.143993,0.041796,8.816,7.896,0.92,66,92
4143,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hepta_566,4143,-5.9,7,7,Circle,0.133333,0.0398915,-22.1138,8.657,7.625,1.032,0.137023,0.0402396,8.711,7.692,1.019,78,86
4142,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_565,4142,-6.22,7,7,Circle,0.138886,0.0410379,-26.3865,8.617,7.587,1.03,0.123172,0.0344634,8.823,7.919,0.904,6,26
4141,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_564,4141,-6.55,7,7,Circle,0.191312,0.0612721,-30.7482,9.478,8.231,1.247,0.137544,0.0431115,8.486,7.403,1.083,69,9
4140,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N1C,hepta_563,4140,-5.44,7,7,Circle,0.173273,0.0772978,-24.5231,9.659,8.456,1.203,0.153325,0.0522245,9.364,8.347,1.017,52,66
4138,2020_Townsend,CC(C)C[C@@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hepta_561,4138,-6.21,7,7,Circle,0.116993,0.0371867,-23.9293,9.139,7.964,1.175,0.149162,0.0580642,9.295,8.22,1.075,42,62
4137,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_560,4137,-5.94,7,7,Circle,0.125223,0.0366771,-22.1033,8.543,7.396,1.147,0.139468,0.044248,8.763,7.652,1.111,62,52
4136,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,hepta_559,4136,-5.41,7,7,Circle,0.145094,0.0426379,-34.7547,8.996,7.819,1.177,0.155626,0.0474461,8.836,7.746,1.09,85,88
4135,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_558,4135,-5.98,7,7,Circle,0.158417,0.0389515,-28.6447,8.628,7.383,1.245,0.13737,0.0334193,8.919,7.842,1.077,36,44
4134,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,hepta_557,4134,-5.21,7,7,Circle,0.144954,0.043953,-27.7563,9.296,7.946,1.35,0.102195,0.0459328,8.887,7.825,1.062,26,25
4133,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hepta_556,4133,-5.34,7,7,Circle,0.143936,0.0403411,-29.7707,9.489,8.36,1.129,0.107428,0.0369134,8.712,7.831,0.881,94,79
4132,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,hepta_555,4132,-5.61,7,7,Circle,0.150977,0.0487186,-42.5434,9.255,8.039,1.216,0.148707,0.04881,8.962,7.901,1.061,19,29
4131,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hepta_554,4131,-5.67,7,7,Circle,0.145341,0.0337762,-17.2428,8.701,7.752,0.949,0.141619,0.0423311,8.86,7.726,1.134,55,34
4130,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_553,4130,-6.7,7,7,Circle,0.157254,0.0526126,-26.0624,8.846,7.839,1.007,0.16033,0.0578525,8.722,7.768,0.954,96,67
4129,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hepta_552,4129,-5.17,7,7,Circle,0.147366,0.0602302,-30.8753,9.709,8.463,1.246,0.173193,0.0641938,8.948,7.996,0.952,91,14
4126,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_549,4126,-6.08,7,7,Circle,0.124782,0.0413472,-24.398,9.178,8.076,1.102,0.116319,0.0386962,9.071,8.053,1.018,54,24
4125,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,hepta_548,4125,-7.31,7,7,Circle,0.247498,0.120491,-34.0037,9.34,8.283,1.057,0.208959,0.0997933,9.324,8.16,1.164,25,40
4124,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hepta_547,4124,-5.98,7,7,Circle,0.15681,0.0493182,-22.3405,9.116,8.103,1.013,0.116016,0.0391115,8.961,8.012,0.949,72,74
4123,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_546,4123,-6.46,7,7,Circle,0.1445,0.0485421,-28.0453,9.069,7.704,1.365,0.144077,0.054536,8.528,7.275,1.253,52,55
4122,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hepta_545,4122,-5.23,7,7,Circle,0.124414,0.0499033,-31.7992,9.362,8.249,1.113,0.100447,0.0328006,8.824,8.063,0.761,20,42
4120,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hepta_543,4120,-4.9,7,7,Circle,0.146117,0.0514473,-21.5066,9.365,8.407,0.958,0.109562,0.0377026,8.699,7.896,0.803,25,87
4119,2020_Townsend,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,hepta_542,4119,-5.2,7,7,Circle,0.11921,0.0501667,-34.5082,9.427,8.008,1.419,0.230594,0.100952,8.945,8.013,0.932,74,20
4118,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N1C,hepta_541,4118,-5.23,7,7,Circle,0.151808,0.05772,-28.4272,9.516,8.3,1.216,0.169696,0.0644128,8.808,7.935,0.873,40,67
4117,2020_Townsend,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,hepta_540,4117,-4.93,7,7,Circle,0.127401,0.0481031,-32.7084,9.325,8.108,1.217,0.12599,0.0421854,9.004,7.856,1.148,58,41
4116,2020_Townsend,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N1C,hepta_539,4116,-5.79,7,7,Circle,0.109311,0.0424823,-26.0065,8.919,8.055,0.864,0.144214,0.0517331,9.171,8.001,1.17,12,65
4114,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hepta_537,4114,-4.96,7,7,Circle,0.162513,0.0569299,-26.6102,9.626,8.513,1.113,0.133699,0.0478138,8.939,8.034,0.905,2,66
4113,2020_Townsend,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,hepta_536,4113,-5.05,7,7,Circle,0.183025,0.0692198,-30.6972,9.68,8.41,1.27,0.251038,0.115351,9.145,8.011,1.134,27,13
4112,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,hepta_535,4112,-5.45,7,7,Circle,0.152075,0.0468887,-32.6833,9.41,7.922,1.488,0.20019,0.0786068,8.985,7.76,1.225,67,41
4111,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_534,4111,-5.38,7,7,Circle,0.143088,0.0451116,-28.397,9.083,7.896,1.187,0.120374,0.0326557,8.636,7.662,0.974,42,36
4110,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_533,4110,-6.73,7,7,Circle,0.135167,0.0382761,-16.218,8.716,7.628,1.088,0.138518,0.0361292,8.75,7.667,1.083,86,72
4109,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,hepta_532,4109,-5.29,7,7,Circle,0.143867,0.0499125,-39.5701,9.733,8.358,1.375,0.134208,0.0466122,8.804,7.73,1.074,52,68
4108,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,hepta_531,4108,-5.56,7,7,Circle,0.162072,0.0742469,-25.2249,8.885,7.856,1.029,0.114622,0.0337458,8.71,7.727,0.983,98,58
4107,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,hepta_530,4107,-5.38,7,7,Circle,0.125964,0.0412489,-15.2558,8.827,7.887,0.94,0.11979,0.0349884,8.549,7.678,0.871,68,85
4106,2020_Townsend,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,hepta_529,4106,-5.32,7,7,Circle,0.144192,0.0403271,-39.0532,9.42,7.974,1.446,0.23085,0.127664,8.94,7.853,1.087,51,39
